Kp,Ki,Kd,IAE,Final Pitch,Max Overshoot
1.0,0.6,0.4,0.24426004654526084,0.310190139,1.290310016
1.0,0.0,1.0,0.2454239743220873,0.652811473,1.296150656
0.7,0.6,0.7,0.2457096176172137,0.083306042,1.36112317
0.7,0.9,0.8,0.24714065207489314,0.946257067,0.946257067
0.2,0.1,1.0,0.24862278778543084,0.328592444,1.517859951
0.1,0.3,0.9,0.24969971988374698,1.243228135,1.470270637
0.0,0.0,0.2,0.24976377895506033,0.031503906,0.931554866
0.1,0.5,1.0,0.24999672256855868,0.309331799,1.531481744
0.2,0.2,0.5,0.25146637668485666,0.159903752,1.360831714
1.0,0.4,0.9,0.2535237342182927,0.32601006,1.540866161
0.2,0.7,0.6,0.25382547795401084,0.247718105,1.401524103
0.1,0.3,0.4,0.2538694806843278,0.329886206,1.334787604
0.7,0.5,1.0,0.25400075647314646,1.245001141,1.344697174
0.5,0.9,0.9,0.25941598210384326,0.335009673,1.52673533
0.9,0.9,0.1,0.2597782455459589,0.044344101,0.95749579
1.0,0.0,0.2,0.2598655616445226,0.551183712,1.430799224
0.2,0.9,0.2,0.261022849493514,0.00167943,1.517531012
0.0,0.3,1.0,0.2676902981201716,0.022055972,1.495431044
0.9,0.1,0.2,0.26803880952818243,0.934313765,1.496019549
0.0,0.7,0.9,0.26826828571018524,1.096606543,1.179790648
0.0,0.5,0.5,0.26924501455392186,0.031243615,1.381652151
0.0,0.9,0.8,0.26951886810740755,0.988437256,1.422661269
0.7,0.5,0.9,0.2705765827249915,0.385395212,1.495367964
0.8,0.0,0.5,0.2708766683904717,1.148035582,1.41651918
0.2,0.9,0.5,0.2717397872226645,1.130100035,1.418484208
0.8,0.7,0.5,0.27248605743205834,0.038819714,1.3813613
0.9,0.0,0.1,0.2741124210885758,0.089281133,1.295258566
0.3,0.1,1.0,0.2747937071621449,0.371945453,1.304271096
0.8,0.1,0.5,0.2749648234616122,0.107668397,1.381757625
0.6,0.4,0.5,0.27592358480981033,0.914978251,1.367142304
0.7,0.3,0.5,0.27733485316641576,0.01170962,1.400511175
0.5,0.2,0.3,0.27897562124196945,1.282267106,1.34098706
0.1,0.1,0.3,0.2793880878750546,0.403309772,1.293210587
0.7,0.1,0.5,0.28046443779801145,0.464959835,1.473704376
0.7,0.9,0.3,0.2816383164801492,0.413012607,1.332841831
0.9,0.0,0.5,0.2825577824811466,0.1036224,1.405023084
0.9,0.0,0.3,0.2835284616531093,0.74624119,1.536456602
1.0,0.8,0.9,0.2854581091552101,0.536349833,1.483567569
0.8,0.3,0.6,0.287928533310803,0.782471693,1.504702256
0.6,1.0,0.6,0.288577255931746,0.488799893,1.527053656
0.3,0.0,0.5,0.2890475613269291,0.559806141,1.480605878
0.2,0.9,0.3,0.28926750456663375,0.610514516,1.438744641
1.0,0.5,0.6,0.289510113898372,0.895630098,1.487503432
0.9,0.3,0.7,0.28953640697842997,0.49627906,1.513853884
0.0,0.5,0.6,0.29050848225843096,0.794916209,1.466769888
0.9,0.8,1.0,0.2905571528281356,0.787047989,1.423691899
0.6,0.1,0.6,0.2924858126193784,0.630572768,1.553177876
0.2,0.9,1.0,0.2944945555483111,0.692880642,1.526720189
0.2,0.7,1.0,0.2951636610463816,0.73515009,1.459676314
0.2,0.6,0.9,0.29523075574647367,1.070528873,1.176834279
0.4,0.7,0.3,0.29633187322403143,0.588403124,1.352428104
0.9,0.8,0.3,0.2975775693235335,0.4046162,1.515078163
0.8,0.6,0.2,0.308485372831965,0.616252707,1.34081953
0.9,0.4,1.0,0.30952581693981335,0.932357887,1.173877905
0.3,0.0,0.2,0.31186082831647144,0.589023809,1.412907722
1.0,0.3,1.0,0.3118885991835406,0.004981942,1.279766373
0.3,0.1,0.3,0.3131044855625575,1.047652759,1.53196625
0.5,0.6,0.3,0.31387421611673866,1.037940482,1.520044442
1.0,0.8,0.3,0.31403160704343097,1.036204094,1.519517576
0.7,0.2,0.3,0.3178587374118997,0.978979577,1.550614574
0.6,0.8,0.8,0.32434039321321434,1.163236489,1.479264266
0.0,0.7,0.5,0.35067185731540695,0.833413139,1.48282178
1.0,0.7,0.2,0.3528691980121441,0.878102937,1.518364776
0.4,0.8,0.1,0.36392684034155304,1.144830874,1.183838453
0.7,0.9,0.5,0.3680095438636471,0.10954534,1.524138232
